"fiscal_year","year","date","code","pref","municipality","municipality_name_when_happend","disaster","type","law","自治体名が変わった理由","自治体名が変わった理由2"
2020,2020,"2020-07-28","06201","山形県","山形市","山形市","令和2年7月3日からの大雨","雨・台風","4号",NA,NA
2020,2020,"2020-07-28","06202","山形県","米沢市","米沢市","令和2年7月3日からの大雨","雨・台風","4号",NA,NA
2020,2020,"2020-07-28","06203","山形県","鶴岡市","鶴岡市","令和2年7月3日からの大雨","雨・台風","4号",NA,NA
2020,2020,"2020-07-28","06204","山形県","酒田市","酒田市","令和2年7月3日からの大雨","雨・台風","4号",NA,NA
2020,2020,"2020-07-28","06205","山形県","新庄市","新庄市","令和2年7月3日からの大雨","雨・台風","4号",NA,NA
2020,2020,"2020-07-28","06206","山形県","寒河江市","寒河江市","令和2年7月3日からの大雨","雨・台風","4号",NA,NA
2020,2020,"2020-07-28","06207","山形県","上山市","上山市","令和2年7月3日からの大雨","雨・台風","4号",NA,NA
2020,2020,"2020-07-28","06208","山形県","村山市","村山市","令和2年7月3日からの大雨","雨・台風","4号",NA,NA
2020,2020,"2020-07-28","06209","山形県","長井市","長井市","令和2年7月3日からの大雨","雨・台風","4号",NA,NA
2020,2020,"2020-07-28","06210","山形県","天童市","天童市","令和2年7月3日からの大雨","雨・台風","4号",NA,NA
2020,2020,"2020-07-28","06211","山形県","東根市","東根市","令和2年7月3日からの大雨","雨・台風","4号",NA,NA
2020,2020,"2020-07-28","06212","山形県","尾花沢市","尾花沢市","令和2年7月3日からの大雨","雨・台風","4号",NA,NA
2020,2020,"2020-07-28","06213","山形県","南陽市","南陽市","令和2年7月3日からの大雨","雨・台風","4号",NA,NA
2020,2020,"2020-07-28","06301","山形県","山辺町","山辺町","令和2年7月3日からの大雨","雨・台風","4号",NA,NA
2020,2020,"2020-07-28","06302","山形県","中山町","中山町","令和2年7月3日からの大雨","雨・台風","4号",NA,NA
2020,2020,"2020-07-28","06321","山形県","河北町","河北町","令和2年7月3日からの大雨","雨・台風","4号",NA,NA
2020,2020,"2020-07-28","06322","山形県","西川町","西川町","令和2年7月3日からの大雨","雨・台風","4号",NA,NA
2020,2020,"2020-07-28","06323","山形県","朝日町","朝日町","令和2年7月3日からの大雨","雨・台風","4号",NA,NA
2020,2020,"2020-07-28","06324","山形県","大江町","大江町","令和2年7月3日からの大雨","雨・台風","4号",NA,NA
2020,2020,"2020-07-28","06341","山形県","大石田町","大石田町","令和2年7月3日からの大雨","雨・台風","4号",NA,NA
2020,2020,"2020-07-28","06362","山形県","最上町","最上町","令和2年7月3日からの大雨","雨・台風","4号",NA,NA
2020,2020,"2020-07-28","06363","山形県","舟形町","舟形町","令和2年7月3日からの大雨","雨・台風","4号",NA,NA
2020,2020,"2020-07-28","06365","山形県","大蔵村","大蔵村","令和2年7月3日からの大雨","雨・台風","4号",NA,NA
2020,2020,"2020-07-28","06367","山形県","戸沢村","戸沢村","令和2年7月3日からの大雨","雨・台風","4号",NA,NA
2020,2020,"2020-07-28","06381","山形県","高畠町","高畠町","令和2年7月3日からの大雨","雨・台風","4号",NA,NA
2020,2020,"2020-07-28","06382","山形県","川西町","川西町","令和2年7月3日からの大雨","雨・台風","4号",NA,NA
2020,2020,"2020-07-28","06401","山形県","小国町","小国町","令和2年7月3日からの大雨","雨・台風","4号",NA,NA
2020,2020,"2020-07-28","06402","山形県","白鷹町","白鷹町","令和2年7月3日からの大雨","雨・台風","4号",NA,NA
2020,2020,"2020-07-28","06403","山形県","飯豊町","飯豊町","令和2年7月3日からの大雨","雨・台風","4号",NA,NA
2020,2020,"2020-07-28","06426","山形県","三川町","三川町","令和2年7月3日からの大雨","雨・台風","4号",NA,NA
2020,2020,"2020-07-28","06428","山形県","庄内町","庄内町","令和2年7月3日からの大雨","雨・台風","4号",NA,NA
2020,2020,"2020-10-10","13381","東京都","三宅村","三宅村","令和2年台風第14号","雨・台風","4号",NA,NA
2020,2020,"2020-10-10","13382","東京都","御蔵島村","御蔵島村","令和2年台風第14号","雨・台風","4号",NA,NA
2020,2020,"2020-12-17","15226","新潟県","南魚沼市","南魚沼市","令和2年12月16日からの大雪（交通障害）","雪","4号",NA,NA
2020,2020,"2020-12-17","15461","新潟県","湯沢町","湯沢町","令和2年12月16日からの大雪（交通障害）","雪","4号",NA,NA
2020,2021,"2021-01-07","05203","秋田県","横手市","横手市","令和3年1月7日からの大雪","雪","4号",NA,NA
2020,2021,"2021-01-07","05207","秋田県","湯沢市","湯沢市","令和3年1月7日からの大雪","雪","4号",NA,NA
2020,2021,"2021-01-07","05212","秋田県","大仙市","大仙市","令和3年1月7日からの大雪","雪","4号",NA,NA
2020,2021,"2021-01-07","05215","秋田県","仙北市","仙北市","令和3年1月7日からの大雪","雪","4号",NA,NA
2020,2021,"2021-01-07","05434","秋田県","美郷町","美郷町","令和3年1月7日からの大雪","雪","4号",NA,NA
2020,2021,"2021-01-07","05463","秋田県","羽後町","羽後町","令和3年1月7日からの大雪","雪","4号",NA,NA
2020,2021,"2021-01-07","05464","秋田県","東成瀬村","東成瀬村","令和3年1月7日からの大雪","雪","4号",NA,NA
2020,2021,"2021-01-09","16208","富山県","砺波市","砺波市","令和3年1月7日からの大雪","雪","4号",NA,NA
2020,2021,"2021-01-09","16209","富山県","小矢部市","小矢部市","令和3年1月7日からの大雪","雪","4号",NA,NA
2020,2021,"2021-01-09","16210","富山県","南砺市","南砺市","令和3年1月7日からの大雪","雪","4号",NA,NA
2020,2021,"2021-01-09","16205","富山県","氷見市","氷見市","令和3年1月7日からの大雪","雪","4号",NA,NA
2020,2021,"2021-01-09","18201","福井県","福井市","福井市","令和3年1月7日からの大雪","雪","4号",NA,NA
2020,2021,"2021-01-09","18208","福井県","あわら市","あわら市","令和3年1月7日からの大雪","雪","4号",NA,NA
2020,2021,"2021-01-09","18210","福井県","坂井市","坂井市","令和3年1月7日からの大雪","雪","4号",NA,NA
2020,2021,"2021-01-10","15202","新潟県","長岡市","長岡市","令和3年1月7日からの大雪","雪","4号",NA,NA
2020,2021,"2021-01-10","15205","新潟県","柏崎市","柏崎市","令和3年1月7日からの大雪","雪","4号",NA,NA
2020,2021,"2021-01-10","15210","新潟県","十日町市","十日町市","令和3年1月7日からの大雪","雪","4号",NA,NA
2020,2021,"2021-01-10","15216","新潟県","糸魚川市","糸魚川市","令和3年1月7日からの大雪","雪","4号",NA,NA
2020,2021,"2021-01-10","15217","新潟県","妙高市","妙高市","令和3年1月7日からの大雪","雪","4号",NA,NA
2020,2021,"2021-01-10","15222","新潟県","上越市","上越市","令和3年1月7日からの大雪","雪","4号",NA,NA
2020,2021,"2021-01-10","18205","福井県","大野市","大野市","令和3年1月7日からの大雪","雪","4号",NA,NA
2020,2021,"2021-01-10","18206","福井県","勝山市","勝山市","令和3年1月7日からの大雪","雪","4号",NA,NA
2020,2021,"2021-02-13","07201","福島県","福島市","福島市","令和3年福島県沖を震源とする地震","地震","4号",NA,NA
2020,2021,"2021-02-13","07203","福島県","郡山市","郡山市","令和3年福島県沖を震源とする地震","地震","4号",NA,NA
2020,2021,"2021-02-13","07205","福島県","白河市","白河市","令和3年福島県沖を震源とする地震","地震","4号",NA,NA
2020,2021,"2021-02-13","07207","福島県","須賀川市","須賀川市","令和3年福島県沖を震源とする地震","地震","4号",NA,NA
2020,2021,"2021-02-13","07209","福島県","相馬市","相馬市","令和3年福島県沖を震源とする地震","地震","4号",NA,NA
2020,2021,"2021-02-13","07212","福島県","南相馬市","南相馬市","令和3年福島県沖を震源とする地震","地震","4号",NA,NA
2020,2021,"2021-02-13","07213","福島県","伊達市","伊達市","令和3年福島県沖を震源とする地震","地震","4号",NA,NA
2020,2021,"2021-02-13","07214","福島県","本宮市","本宮市","令和3年福島県沖を震源とする地震","地震","4号",NA,NA
2020,2021,"2021-02-13","07301","福島県","桑折町","桑折町","令和3年福島県沖を震源とする地震","地震","4号",NA,NA
2020,2021,"2021-02-13","07303","福島県","国見町","国見町","令和3年福島県沖を震源とする地震","地震","4号",NA,NA
2020,2021,"2021-02-13","07342","福島県","鏡石町","鏡石町","令和3年福島県沖を震源とする地震","地震","4号",NA,NA
2020,2021,"2021-02-13","07447","福島県","会津美里町","会津美里町","令和3年福島県沖を震源とする地震","地震","4号",NA,NA
2020,2021,"2021-02-13","07541","福島県","広野町","広野町","令和3年福島県沖を震源とする地震","地震","4号",NA,NA
2020,2021,"2021-02-13","07542","福島県","楢葉町","楢葉町","令和3年福島県沖を震源とする地震","地震","4号",NA,NA
2020,2021,"2021-02-13","07543","福島県","富岡町","富岡町","令和3年福島県沖を震源とする地震","地震","4号",NA,NA
2020,2021,"2021-02-13","07547","福島県","浪江町","浪江町","令和3年福島県沖を震源とする地震","地震","4号",NA,NA
2020,2021,"2021-02-13","07561","福島県","新地町","新地町","令和3年福島県沖を震源とする地震","地震","4号",NA,NA
2020,2021,"2021-02-23","09202","栃木県","足利市","足利市","令和3年栃木県足利市における大規模火災（山林火災）","その他","4号",NA,NA
2020,2021,"2021-03-04","15216","新潟県","糸魚川市","糸魚川市","令和3年新潟県糸魚川市における地滑り","その他","4号",NA,NA
2021,2021,"2021-04-01","32201","島根県","松江市","松江市","島根県松江市における大規模火災（住宅火災）","その他","4号",NA,NA
2021,2021,"2021-07-03","22205","静岡県","熱海市","熱海市","令和3年7月1日からの大雨","雨・台風","4号",NA,NA
2021,2021,"2021-07-07","31201","鳥取県","鳥取市","鳥取市","令和3年7月1日からの大雨","雨・台風","4号",NA,NA
2021,2021,"2021-07-07","32201","島根県","松江市","松江市","令和3年7月1日からの大雨","雨・台風","4号",NA,NA
2021,2021,"2021-07-07","32203","島根県","出雲市","出雲市","令和3年7月1日からの大雨","雨・台風","4号",NA,NA
2021,2021,"2021-07-10","46208","鹿児島県","出水市","出水市","令和3年7月1日からの大雨","雨・台風","4号",NA,NA
2021,2021,"2021-07-10","46215","鹿児島県","薩摩川内市","薩摩川内市","令和3年7月1日からの大雨","雨・台風","4号",NA,NA
2021,2021,"2021-07-10","46224","鹿児島県","伊佐市","伊佐市","令和3年7月1日からの大雨","雨・台風","4号",NA,NA
2021,2021,"2021-07-10","46392","鹿児島県","さつま町","さつま町","令和3年7月1日からの大雨","雨・台風","4号",NA,NA
2021,2021,"2021-07-10","46452","鹿児島県","湧水町","湧水町","令和3年7月1日からの大雨","雨・台風","4号",NA,NA
2021,2021,"2021-07-12","32206","島根県","安来市","安来市","令和3年7月1日からの大雨による災害","雨・台風","4号",NA,NA
2021,2021,"2021-07-12","32209","島根県","雲南市","雲南市","令和3年7月1日からの大雨による災害","雨・台風","4号",NA,NA
2021,2021,"2021-08-10","02208","青森県","むつ市","むつ市","台風第9号から変わった温帯低気圧に伴う大雨","雨・台風","4号",NA,NA
2021,2021,"2021-08-10","02402","青森県","七戸町","七戸町","台風第9号から変わった温帯低気圧に伴う大雨","雨・台風","4号",NA,NA
2021,2021,"2021-08-10","02425","青森県","風間浦村","風間浦村","台風第9号から変わった温帯低気圧に伴う大雨","雨・台風","4号",NA,NA
2021,2021,"2021-08-12","34100","広島県","広島市","広島市","令和3年8月11日からの大雨","雨・台風","4号",NA,NA
2021,2021,"2021-08-12","34214","広島県","安芸高田市","安芸高田市","令和3年8月11日からの大雨","雨・台風","4号",NA,NA
2021,2021,"2021-08-12","34369","広島県","北広島町","北広島町","令和3年8月11日からの大雨","雨・台風","4号",NA,NA
2021,2021,"2021-08-12","34209","広島県","三次市","三次市","令和3年8月11日からの大雨","雨・台風","4号",NA,NA
2021,2021,"2021-08-12","32207","島根県","江津市","江津市","令和3年8月11日からの大雨","雨・台風","4号",NA,NA
2021,2021,"2021-08-12","40203","福岡県","久留米市","久留米市","令和3年8月11日からの大雨","雨・台風","4号",NA,NA
2021,2021,"2021-08-12","40210","福岡県","八女市","八女市","令和3年8月11日からの大雨","雨・台風","4号",NA,NA
2021,2021,"2021-08-12","40229","福岡県","みやま市","みやま市","令和3年8月11日からの大雨","雨・台風","4号",NA,NA
2021,2021,"2021-08-12","41206","佐賀県","武雄市","武雄市","令和3年8月11日からの大雨","雨・台風","4号",NA,NA
2021,2021,"2021-08-12","41209","佐賀県","嬉野市","嬉野市","令和3年8月11日からの大雨","雨・台風","4号",NA,NA
2021,2021,"2021-08-12","41423","佐賀県","大町町","大町町","令和3年8月11日からの大雨","雨・台風","4号",NA,NA
2021,2021,"2021-08-12","42213","長崎県","雲仙市","雲仙市","令和3年8月11日からの大雨","雨・台風","4号",NA,NA
2021,2021,"2021-08-12","42214","長崎県","南島原市","南島原市","令和3年8月11日からの大雨","雨・台風","4号",NA,NA
2021,2021,"2021-08-13","32441","島根県","川本町","川本町","令和3年8月11日からの大雨","雨・台風","4号",NA,NA
2021,2021,"2021-08-13","32448","島根県","美郷町","美郷町","令和3年8月11日からの大雨","雨・台風","4号",NA,NA
2021,2021,"2021-08-15","20204","長野県","岡谷市","岡谷市","令和3年8月11日からの大雨","雨・台風","4号",NA,NA
2021,2021,"2021-08-15","20206","長野県","諏訪市","諏訪市","令和3年8月11日からの大雨","雨・台風","4号",NA,NA
2021,2021,"2021-08-15","20382","長野県","辰野町","辰野町","令和3年8月11日からの大雨","雨・台風","4号",NA,NA
2021,2021,"2021-08-15","20422","長野県","上松町","上松町","令和3年8月11日からの大雨","雨・台風","4号",NA,NA
2021,2021,"2021-08-15","20429","長野県","王滝村","王滝村","令和3年8月11日からの大雨","雨・台風","4号",NA,NA
2021,2021,"2021-08-15","20432","長野県","木曽町","木曽町","令和3年8月11日からの大雨","雨・台風","4号",NA,NA
2021,2021,"2021-09-05","20214","長野県","茅野市","茅野市","令和3年長野県茅野市において発生した土石流","その他","4号",NA,NA
2021,2022,"2022-03-16","04100","宮城県","仙台市","仙台市","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","04202","宮城県","石巻市","石巻市","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","04203","宮城県","塩竈市","塩竈市","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","04205","宮城県","気仙沼市","気仙沼市","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","04206","宮城県","白石市","白石市","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","04207","宮城県","名取市","名取市","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","04208","宮城県","角田市","角田市","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","04209","宮城県","多賀城市","多賀城市","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","04211","宮城県","岩沼市","岩沼市","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","04212","宮城県","登米市","登米市","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","04213","宮城県","栗原市","栗原市","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","04214","宮城県","東松島市","東松島市","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","04215","宮城県","大崎市","大崎市","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","04216","宮城県","富谷市","富谷市","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","04301","宮城県","蔵王町","蔵王町","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","04302","宮城県","七ヶ宿町","七ヶ宿町","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","04321","宮城県","大河原町","大河原町","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","04322","宮城県","村田町","村田町","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","04323","宮城県","柴田町","柴田町","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","04324","宮城県","川崎町","川崎町","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","04341","宮城県","丸森町","丸森町","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","04361","宮城県","亘理町","亘理町","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","04362","宮城県","山元町","山元町","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","04401","宮城県","松島町","松島町","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","04404","宮城県","七ヶ浜町","七ヶ浜町","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","04406","宮城県","利府町","利府町","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","04421","宮城県","大和町","大和町","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","04422","宮城県","大郷町","大郷町","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","04424","宮城県","大衡村","大衡村","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","04444","宮城県","色麻町","色麻町","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","04445","宮城県","加美町","加美町","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","04501","宮城県","涌谷町","涌谷町","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","04505","宮城県","美里町","美里町","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","04581","宮城県","女川町","女川町","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","04606","宮城県","南三陸町","南三陸町","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","07201","福島県","福島市","福島市","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","07202","福島県","会津若松市","会津若松市","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","07203","福島県","郡山市","郡山市","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","07204","福島県","いわき市","いわき市","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","07205","福島県","白河市","白河市","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","07207","福島県","須賀川市","須賀川市","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","07208","福島県","喜多方市","喜多方市","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","07209","福島県","相馬市","相馬市","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","07210","福島県","二本松市","二本松市","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","07211","福島県","田村市","田村市","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","07212","福島県","南相馬市","南相馬市","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","07213","福島県","伊達市","伊達市","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","07214","福島県","本宮市","本宮市","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","07301","福島県","桑折町","桑折町","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","07303","福島県","国見町","国見町","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","07308","福島県","川俣町","川俣町","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","07322","福島県","大玉村","大玉村","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","07342","福島県","鏡石町","鏡石町","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","07344","福島県","天栄村","天栄村","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","07362","福島県","下郷町","下郷町","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","07364","福島県","檜枝岐村","檜枝岐村","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","07367","福島県","只見町","只見町","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","07368","福島県","南会津町","南会津町","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","07402","福島県","北塩原村","北塩原村","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","07405","福島県","西会津町","西会津町","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","07407","福島県","磐梯町","磐梯町","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","07408","福島県","猪苗代町","猪苗代町","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","07421","福島県","会津坂下町","会津坂下町","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","07422","福島県","湯川村","湯川村","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","07423","福島県","柳津町","柳津町","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","07444","福島県","三島町","三島町","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","07445","福島県","金山町","金山町","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","07446","福島県","昭和村","昭和村","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","07447","福島県","会津美里町","会津美里町","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","07461","福島県","西郷村","西郷村","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","07464","福島県","泉崎村","泉崎村","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","07465","福島県","中島村","中島村","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","07466","福島県","矢吹町","矢吹町","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","07481","福島県","棚倉町","棚倉町","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","07482","福島県","矢祭町","矢祭町","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","07483","福島県","塙町","塙町","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","07484","福島県","鮫川村","鮫川村","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","07501","福島県","石川町","石川町","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","07502","福島県","玉川村","玉川村","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","07503","福島県","平田村","平田村","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","07504","福島県","浅川町","浅川町","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","07505","福島県","古殿町","古殿町","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","07521","福島県","三春町","三春町","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","07522","福島県","小野町","小野町","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","07541","福島県","広野町","広野町","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","07542","福島県","楢葉町","楢葉町","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","07543","福島県","富岡町","富岡町","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","07544","福島県","川内村","川内村","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","07545","福島県","大熊町","大熊町","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","07546","福島県","双葉町","双葉町","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","07547","福島県","浪江町","浪江町","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","07548","福島県","葛尾村","葛尾村","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","07561","福島県","新地町","新地町","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2021,2022,"2022-03-16","07564","福島県","飯舘村","飯舘村","令和4年福島県沖を震源とする地震","地震","4号",NA,NA
2022,2022,"2022-07-15","04215","宮城県","大崎市","大崎市","令和4年7月14日からの大雨","雨・台風","4号",NA,NA
2022,2022,"2022-07-15","04401","宮城県","松島町","松島町","令和4年7月14日からの大雨","雨・台風","4号",NA,NA
2022,2022,"2022-08-03","06202","山形県","米沢市","米沢市","令和4年8月3日からの大雨","雨・台風","4号",NA,NA
2022,2022,"2022-08-03","06209","山形県","長井市","長井市","令和4年8月3日からの大雨","雨・台風","4号",NA,NA
2022,2022,"2022-08-03","06213","山形県","南陽市","南陽市","令和4年8月3日からの大雨","雨・台風","4号",NA,NA
2022,2022,"2022-08-03","06381","山形県","高畠町","高畠町","令和4年8月3日からの大雨","雨・台風","4号",NA,NA
2022,2022,"2022-08-03","06382","山形県","川西町","川西町","令和4年8月3日からの大雨","雨・台風","4号",NA,NA
2022,2022,"2022-08-03","06403","山形県","飯豊町","飯豊町","令和4年8月3日からの大雨","雨・台風","4号",NA,NA
2022,2022,"2022-08-03","06206","山形県","寒河江市","寒河江市","令和4年8月3日からの大雨","雨・台風","4号",NA,NA
2022,2022,"2022-08-03","06324","山形県","大江町","大江町","令和4年8月3日からの大雨","雨・台風","4号",NA,NA
2022,2022,"2022-08-03","06401","山形県","小国町","小国町","令和4年8月3日からの大雨","雨・台風","4号",NA,NA
2022,2022,"2022-08-03","06402","山形県","白鷹町","白鷹町","令和4年8月3日からの大雨","雨・台風","4号",NA,NA
2022,2022,"2022-08-03","15212","新潟県","村上市","村上市","令和4年8月3日からの大雨","雨・台風","4号",NA,NA
2022,2022,"2022-08-03","15227","新潟県","胎内市","胎内市","令和4年8月3日からの大雨","雨・台風","4号",NA,NA
2022,2022,"2022-08-03","15581","新潟県","関川村","関川村","令和4年8月3日からの大雨","雨・台風","4号",NA,NA
2022,2022,"2022-08-04","17201","石川県","金沢市","金沢市","令和4年8月3日からの大雨","雨・台風","4号",NA,NA
2022,2022,"2022-08-04","17203","石川県","小松市","小松市","令和4年8月3日からの大雨","雨・台風","4号",NA,NA
2022,2022,"2022-08-04","17210","石川県","白山市","白山市","令和4年8月3日からの大雨","雨・台風","4号",NA,NA
2022,2022,"2022-08-04","17206","石川県","加賀市","加賀市","令和4年8月3日からの大雨","雨・台風","4号",NA,NA
2022,2022,"2022-08-04","17211","石川県","能美市","能美市","令和4年8月3日からの大雨","雨・台風","4号",NA,NA
2022,2022,"2022-08-04","17212","石川県","野々市市","野々市市","令和4年8月3日からの大雨","雨・台風","4号",NA,NA
2022,2022,"2022-08-04","17324","石川県","川北町","川北町","令和4年8月3日からの大雨","雨・台風","4号",NA,NA
2022,2022,"2022-08-04","18404","福井県","南越前町","南越前町","令和4年8月3日からの大雨","雨・台風","4号",NA,NA
